attempt_id,student_id,quiz_id,score,attempt_date
807,1414,19,47.0,2024-12-10
808,1416,19,76.0,2025-12-17
809,1416,20,91.0,2025-12-17
810,1418,7,36.0,2024-09-16
811,1424,23,57.0,2024-10-08
812,1425,21,42.0,2026-02-16
813,1428,13,56.0,2024-04-08
814,1430,23,63.0,2025-07-02
815,1432,7,87.0,2024-09-14
816,1432,8,81.0,2024-09-14
817,1435,21,65.0,2026-05-25
818,1437,19,55.0,2024-09-20
819,1437,7,73.0,2024-11-05
820,1437,8,77.0,2024-11-05
821,1442,19,35.0,2026-04-20
822,1446,23,96.0,2025-01-16
823,1446,24,76.0,2025-01-16
824,1447,19,48.0,2024-04-15
825,1450,5,50.0,2024-12-18
826,1451,3,85.0,2026-05-02
827,1451,4,84.0,2026-05-02
828,1451,11,50.0,2026-04-10
829,1452,5,36.0,2025-09-24
830,1452,19,61.0,2025-10-15
831,1454,19,37.0,2024-10-07
832,1456,5,46.0,2024-10-14
833,1458,5,64.0,2024-10-03
834,1461,23,57.0,2024-06-29
835,1461,19,51.0,2024-07-03
836,1463,11,60.0,2025-04-29
837,1466,15,82.0,2025-02-19
838,1466,16,80.0,2025-02-19
839,1467,7,86.0,2024-06-28
840,1467,8,81.0,2024-06-28
841,1470,15,75.0,2025-05-04
842,1470,16,99.0,2025-05-04
843,1474,5,62.0,2024-03-23
844,1476,17,40.0,2025-05-08
845,1481,7,62.0,2024-06-19
846,1483,13,48.0,2026-03-13
847,1485,5,35.0,2025-12-21
848,1488,7,61.0,2024-04-27
849,1489,13,58.0,2025-09-12
850,1490,17,51.0,2025-11-29
851,1490,3,65.0,2025-11-15
852,1497,13,98.0,2024-06-01
853,1497,14,90.0,2024-06-01
854,1498,1,46.0,2026-04-26
855,1499,7,64.0,2026-03-15
856,1500,1,42.0,2025-02-07
857,1502,19,43.0,2024-07-28
858,1506,19,38.0,2025-07-08
859,1507,23,41.0,2025-05-23
860,1511,21,51.0,2025-01-06
861,1514,21,59.0,2025-12-18
862,1514,23,95.0,2026-01-30
863,1514,24,80.0,2026-01-30
864,1515,19,99.0,2025-11-21
865,1515,20,81.0,2025-11-21
866,1519,23,65.0,2024-03-01
867,1520,23,99.0,2025-10-08
868,1520,24,93.0,2025-10-08
869,1522,1,62.0,2025-10-31
870,1524,19,48.0,2025-04-25
871,1525,15,59.0,2026-03-01
872,1526,7,86.0,2024-11-12
873,1526,8,96.0,2024-11-12
874,1530,1,48.0,2025-05-28
875,1533,3,65.0,2024-03-20
876,1535,11,96.0,2024-05-23
877,1535,12,77.0,2024-05-23
878,1535,21,93.0,2024-05-19
879,1535,22,79.0,2024-05-19
880,1537,1,65.0,2025-07-13
881,1540,17,63.0,2026-03-13
882,1542,19,59.0,2024-10-21
883,1543,23,55.0,2025-09-14
884,1544,1,77.0,2025-05-20
885,1544,2,81.0,2025-05-20
886,1547,7,43.0,2024-09-10
887,1555,1,43.0,2024-09-30
888,1557,19,46.0,2024-06-04
889,1558,21,83.0,2024-12-04
890,1558,22,76.0,2024-12-04
891,1559,1,53.0,2024-08-22
892,1563,13,99.0,2025-06-13
893,1563,14,87.0,2025-06-13
894,1564,19,56.0,2024-07-21
895,1566,1,91.0,2026-05-16
896,1566,2,74.0,2026-05-16
897,1568,19,41.0,2026-02-02
898,1568,17,39.0,2026-01-25
899,1569,19,86.0,2025-01-20
900,1569,20,79.0,2025-01-20
901,1570,3,49.0,2025-05-13
902,1574,11,47.0,2026-05-05
903,1575,7,46.0,2026-01-28
904,1577,21,45.0,2025-03-27
905,1581,15,60.0,2026-03-16
906,1584,7,74.0,2026-02-19
907,1584,8,99.0,2026-02-19
908,1584,3,41.0,2026-01-31
909,1587,21,52.0,2026-03-15
910,1588,23,82.0,2026-01-29
911,1588,24,94.0,2026-01-29
912,1589,19,55.0,2024-12-13
913,1590,23,42.0,2025-10-16
914,1593,11,92.0,2025-06-06
915,1593,12,93.0,2025-06-06
916,1594,15,76.0,2025-02-05
917,1594,16,87.0,2025-02-05
918,1597,1,56.0,2026-02-28
919,1601,11,95.0,2026-05-08
920,1601,12,95.0,2026-05-08
921,1607,11,37.0,2024-12-31
922,1610,7,53.0,2025-03-07
923,1611,11,94.0,2025-12-07
924,1611,12,93.0,2025-12-07
925,1612,1,39.0,2024-03-30
926,1614,23,60.0,2024-01-21
927,1622,23,59.0,2025-11-20
928,1623,7,84.0,2024-08-28
929,1623,8,83.0,2024-08-28
930,1623,23,62.0,2024-07-02
931,1624,23,54.0,2024-02-11
932,1630,1,50.0,2025-04-06
933,1631,23,41.0,2024-08-25
934,1632,9,44.0,2024-03-08
935,1634,9,36.0,2024-03-10
936,1636,9,97.0,2026-05-04
937,1636,10,96.0,2026-05-04
938,1637,19,90.0,2024-09-15
939,1637,20,89.0,2024-09-15
940,1639,23,90.0,2025-02-19
941,1639,24,81.0,2025-02-19
942,1640,1,90.0,2024-06-16
943,1640,2,83.0,2024-06-16
944,1643,23,64.0,2024-12-17
945,1644,19,58.0,2024-08-05
946,1646,23,78.0,2026-02-06
947,1646,24,92.0,2026-02-06
948,1653,11,51.0,2025-03-29
949,1659,5,49.0,2026-04-13
950,1662,1,56.0,2024-01-30
951,1662,11,42.0,2024-01-17
952,1663,7,54.0,2026-02-22
953,1665,7,46.0,2024-05-25
954,1667,23,100.0,2025-04-29
955,1667,24,72.0,2025-04-29
956,1671,11,58.0,2026-04-18
957,1675,17,59.0,2025-04-06
958,1676,19,38.0,2024-08-05
959,1676,7,50.0,2024-07-30
960,1680,23,83.0,2024-12-03
961,1680,24,99.0,2024-12-03
962,1683,21,46.0,2025-12-23
963,1683,7,93.0,2026-02-16
964,1683,8,96.0,2026-02-16
965,1690,7,74.0,2025-03-30
966,1690,8,90.0,2025-03-30
967,1691,13,50.0,2025-03-11
968,1697,19,47.0,2024-05-26
969,1697,7,73.0,2024-07-17
970,1697,8,78.0,2024-07-17
971,1698,19,58.0,2025-03-12
972,1698,5,80.0,2025-05-12
973,1698,6,76.0,2025-05-12
974,1700,21,40.0,2025-01-12
975,1701,11,100.0,2026-02-07
976,1701,12,85.0,2026-02-07
977,1704,19,45.0,2024-06-13
978,1705,1,63.0,2025-12-31
979,1706,11,72.0,2026-05-12
980,1706,12,76.0,2026-05-12
981,1707,19,46.0,2024-05-30
982,1707,7,42.0,2024-05-18
983,1708,1,61.0,2024-03-18
984,1711,21,54.0,2025-01-09
985,1712,11,87.0,2024-03-09
986,1712,12,76.0,2024-03-09
987,1724,1,63.0,2024-09-19
988,1725,7,62.0,2025-09-25
989,1725,23,98.0,2025-12-23
990,1725,24,75.0,2025-12-23
991,1726,19,39.0,2025-06-10
992,1734,19,48.0,2026-02-18
993,1735,13,72.0,2025-05-05
994,1735,14,95.0,2025-05-05
995,1738,19,61.0,2024-05-26
996,1739,7,64.0,2024-10-13
997,1749,7,89.0,2026-03-04
998,1749,8,88.0,2026-03-04
999,1750,23,100.0,2025-09-14
1000,1750,24,91.0,2025-09-14
1001,1751,7,60.0,2026-04-08
1002,1756,19,53.0,2024-06-09
1003,1760,11,38.0,2025-07-03
1004,1761,3,64.0,2025-09-24
1005,1763,19,57.0,2024-11-23
1006,1764,19,64.0,2024-07-31
1007,1764,23,60.0,2024-09-03
1008,1768,19,74.0,2024-10-05
1009,1768,20,98.0,2024-10-05
1010,1769,23,56.0,2024-09-20
1011,1772,17,58.0,2026-04-16
1012,1776,23,83.0,2025-07-17
1013,1776,24,72.0,2025-07-17
1014,1777,9,40.0,2025-11-03
1015,1779,23,89.0,2026-03-27
1016,1779,24,91.0,2026-03-27
1017,1786,1,55.0,2024-03-11
1018,1788,23,93.0,2024-07-31
1019,1788,24,84.0,2024-07-31
1020,1789,1,39.0,2024-12-25
1021,1790,19,37.0,2024-07-22
1022,1793,13,56.0,2025-04-03
1023,1794,23,44.0,2026-05-25
1024,1799,21,58.0,2026-04-30
1025,1800,3,47.0,2026-04-06
1026,1801,23,93.0,2026-02-15
1027,1801,24,91.0,2026-02-15
1028,1803,1,52.0,2025-03-25
1029,1804,7,60.0,2024-09-27
1030,1805,17,54.0,2024-01-22
1031,1806,3,40.0,2026-02-26
1032,1807,13,46.0,2026-03-31
1033,1809,3,40.0,2025-03-23
1034,1809,7,94.0,2025-05-15
1035,1809,8,94.0,2025-05-15
1036,1810,1,63.0,2024-09-08
1037,1813,1,45.0,2025-05-24
1038,1815,21,96.0,2026-04-11
1039,1815,22,83.0,2026-04-11
1040,1817,19,97.0,2025-09-20
1041,1817,20,85.0,2025-09-20
1042,1818,7,85.0,2025-01-28
1043,1818,8,86.0,2025-01-28
1044,1818,23,59.0,2025-01-03
1045,1821,7,49.0,2024-10-20
1046,1828,7,55.0,2024-10-18
1047,1830,5,93.0,2025-04-24
1048,1830,6,78.0,2025-04-24
1049,1831,19,99.0,2024-08-20
1050,1831,20,78.0,2024-08-20
1051,1831,23,40.0,2024-06-28
1052,1835,15,45.0,2025-03-10
1053,1836,7,39.0,2025-02-09
1054,1836,1,63.0,2025-03-07
1055,1837,5,80.0,2025-11-11
1056,1837,6,96.0,2025-11-11
1057,1843,23,47.0,2025-12-31
1058,1845,15,54.0,2025-12-25
1059,1846,21,97.0,2024-12-24
1060,1846,22,75.0,2024-12-24
1061,1847,19,100.0,2024-09-27
1062,1847,20,79.0,2024-09-27
1063,1850,9,74.0,2025-05-25
1064,1850,10,83.0,2025-05-25
1065,1850,11,45.0,2025-05-09
1066,1855,23,59.0,2025-12-01
1067,1855,1,84.0,2025-12-21
1068,1855,2,72.0,2025-12-21
1069,1860,23,74.0,2026-04-23
1070,1860,24,88.0,2026-04-23
1071,1860,21,100.0,2026-03-29
1072,1860,22,97.0,2026-03-29
1073,1862,21,59.0,2026-03-21
1074,1864,9,58.0,2025-03-25
1075,1865,15,36.0,2025-04-19
1076,1866,15,59.0,2025-02-22
1077,1870,15,52.0,2025-05-10
1078,1870,13,62.0,2025-05-05
1079,1875,1,57.0,2024-09-11
1080,1875,21,37.0,2024-10-02
1081,1879,3,97.0,2025-05-13
1082,1879,4,86.0,2025-05-13
1083,1888,23,44.0,2024-08-10
1084,1888,7,63.0,2024-07-15
1085,1889,17,56.0,2024-12-24
1086,1890,3,51.0,2025-05-10
1087,1890,13,47.0,2025-06-07
1088,1895,5,59.0,2024-01-14
1089,1897,1,58.0,2024-12-28
1090,1898,7,65.0,2024-06-02
1091,1899,1,36.0,2025-12-22
1092,1901,21,46.0,2024-02-17
1093,1902,21,37.0,2025-12-28
1094,1905,3,46.0,2024-12-18
1095,1907,17,93.0,2026-04-01
1096,1907,18,92.0,2026-04-01
1097,1907,15,85.0,2026-04-13
1098,1907,16,78.0,2026-04-13
1099,1908,11,50.0,2025-09-12
1100,1914,1,76.0,2025-08-12
1101,1914,2,93.0,2025-08-12
1102,1918,17,48.0,2024-04-01
1103,1921,7,65.0,2024-05-13
1104,1923,9,94.0,2025-03-06
1105,1923,10,77.0,2025-03-06
1106,1927,1,37.0,2025-11-03
1107,1928,7,56.0,2024-06-24
1108,1930,7,52.0,2024-07-24
1109,1930,19,35.0,2024-07-12
1110,1932,23,49.0,2025-06-02
1111,1933,11,57.0,2026-04-13
1112,1934,7,84.0,2024-05-10
1113,1934,8,98.0,2024-05-10
1114,1936,7,55.0,2024-08-11
1115,1937,11,59.0,2025-08-14
1116,1938,17,45.0,2026-02-18
1117,1939,11,48.0,2026-05-03
1118,1940,5,35.0,2026-04-24
1119,1941,21,65.0,2024-10-15
1120,1941,1,45.0,2024-10-15
1121,1942,1,39.0,2024-11-21
1122,1943,13,38.0,2025-08-14
1123,1945,15,90.0,2025-10-21
1124,1945,16,81.0,2025-10-21
1125,1945,7,99.0,2025-10-28
1126,1945,8,85.0,2025-10-28
1127,1947,19,65.0,2024-05-15
1128,1962,23,79.0,2024-07-31
1129,1962,24,99.0,2024-07-31
1130,1963,3,63.0,2025-06-19
1131,1964,3,65.0,2024-01-25
1132,1965,9,61.0,2025-11-20
1133,1966,1,58.0,2024-09-19
1134,1968,7,59.0,2024-05-13
1135,1969,15,54.0,2026-03-11
1136,1972,11,35.0,2025-03-26
1137,1974,23,89.0,2024-09-10
1138,1974,24,82.0,2024-09-10
1139,1978,7,42.0,2024-08-24
1140,1979,19,60.0,2024-08-15
1141,1982,9,46.0,2026-01-04
1142,1983,9,52.0,2026-04-27
1143,1986,9,42.0,2025-09-14
1144,1987,17,64.0,2024-01-15
1145,1988,7,53.0,2025-02-05
1146,1988,1,58.0,2025-01-03
1147,1989,23,96.0,2024-07-12
1148,1989,24,82.0,2024-07-12
1149,1989,7,93.0,2024-07-10
1150,1989,8,100.0,2024-07-10
1151,1990,13,62.0,2025-03-30
1152,1991,7,73.0,2024-08-08
1153,1991,8,79.0,2024-08-08
1154,1992,7,50.0,2024-09-25
1155,1993,5,43.0,2026-02-03
1156,1994,15,55.0,2024-03-18
1157,1996,19,93.0,2025-09-02
1158,1996,20,87.0,2025-09-02
1159,1997,19,85.0,2024-10-01
1160,1997,20,88.0,2024-10-01
1161,1999,21,48.0,2026-05-28
1162,2000,17,79.0,2025-12-02
1163,2000,18,82.0,2025-12-02
1164,2000,7,63.0,2025-10-25
1165,2003,11,46.0,2026-05-27
1166,2004,3,35.0,2025-02-08
1167,2006,15,45.0,2025-02-26
1168,2007,19,72.0,2025-10-02
1169,2007,20,82.0,2025-10-02
1170,2007,15,64.0,2025-08-18
1171,2009,23,93.0,2024-08-22
1172,2009,24,95.0,2024-08-22
1173,2009,7,38.0,2024-08-04
1174,2010,1,97.0,2024-12-13
1175,2010,2,87.0,2024-12-13
1176,2011,7,92.0,2024-12-10
1177,2011,8,99.0,2024-12-10
1178,2011,23,56.0,2024-10-15
1179,2012,1,89.0,2026-04-16
1180,2012,2,96.0,2026-04-16
1181,2013,23,36.0,2025-12-04
1182,2014,19,41.0,2026-03-22
1183,2018,13,35.0,2025-07-31
1184,2024,11,92.0,2025-07-10
1185,2024,12,98.0,2025-07-10
1186,2025,23,92.0,2025-07-07
1187,2025,24,94.0,2025-07-07
1188,2026,5,48.0,2025-05-23
1189,2027,1,53.0,2024-10-03
1190,2028,19,64.0,2025-08-09
1191,2029,13,38.0,2024-01-13
1192,2029,5,40.0,2024-02-12
1193,2030,11,45.0,2025-12-14
1194,2031,15,94.0,2025-09-29
1195,2031,16,97.0,2025-09-29
1196,2032,21,47.0,2025-11-14
1197,2032,15,50.0,2025-10-05
1198,2033,9,92.0,2025-04-09
1199,2033,10,72.0,2025-04-09
1200,2038,1,35.0,2024-10-13
1201,2045,15,56.0,2025-12-01
1202,2048,15,39.0,2024-05-09
1203,2049,7,38.0,2024-05-26
1204,2053,13,51.0,2025-11-17
1205,2058,13,47.0,2024-04-15
1206,2059,5,87.0,2025-12-07
1207,2059,6,94.0,2025-12-07
1208,2060,13,64.0,2025-11-08
1209,2065,1,53.0,2026-01-20
1210,2065,19,35.0,2026-01-18
1211,2067,15,98.0,2026-05-28
1212,2067,16,76.0,2026-05-28
1213,2068,7,38.0,2024-03-27
1214,2069,19,46.0,2025-06-16
1215,2069,23,54.0,2025-06-03
1216,2070,3,56.0,2025-04-19
1217,2072,21,56.0,2026-05-04
1218,2073,7,85.0,2024-05-23
1219,2073,8,98.0,2024-05-23
1220,2074,23,74.0,2024-11-03
1221,2074,24,93.0,2024-11-03
1222,2077,1,60.0,2025-09-28
1223,2078,7,63.0,2024-11-11
1224,2078,21,94.0,2024-12-10
1225,2078,22,95.0,2024-12-10
1226,2080,7,36.0,2024-05-05
1227,2082,7,53.0,2025-12-03
1228,2083,15,58.0,2024-01-21
1229,2088,19,92.0,2024-07-22
1230,2088,20,78.0,2024-07-22
1231,2092,7,35.0,2024-06-29
1232,2095,7,47.0,2025-11-16
1233,2097,11,95.0,2024-04-08
1234,2097,12,100.0,2024-04-08
1235,2100,1,92.0,2025-09-05
1236,2100,2,84.0,2025-09-05
1237,2104,19,46.0,2026-04-13
1238,2106,15,87.0,2026-02-11
1239,2106,16,94.0,2026-02-11
1240,2113,7,46.0,2024-02-02
1241,2114,11,63.0,2024-03-25
1242,2114,21,41.0,2024-03-26
1243,2118,1,64.0,2026-05-30
1244,2121,1,78.0,2024-11-07
1245,2121,2,89.0,2024-11-07
1246,2122,5,36.0,2025-11-08
1247,2123,17,35.0,2026-04-11
1248,2127,7,74.0,2024-08-04
1249,2127,8,85.0,2024-08-04
1250,2139,19,48.0,2025-02-14
1251,2139,23,93.0,2025-03-05
1252,2139,24,90.0,2025-03-05
1253,2140,5,44.0,2025-08-05
1254,2141,19,54.0,2024-11-26
1255,2143,21,48.0,2024-01-06
1256,2145,19,45.0,2024-08-19
1257,2146,21,35.0,2024-10-23
1258,2151,11,35.0,2026-03-04
1259,2159,1,62.0,2025-10-26
1260,2160,19,38.0,2025-07-09
1261,2162,9,38.0,2025-01-26
1262,2162,1,47.0,2025-02-09
1263,2163,5,65.0,2024-09-24
1264,2164,7,96.0,2024-08-29
1265,2164,8,87.0,2024-08-29
1266,2165,23,45.0,2025-07-07
1267,2167,15,94.0,2025-06-16
1268,2167,16,97.0,2025-06-16
1269,2172,11,65.0,2026-05-07
1270,2172,15,46.0,2026-04-17
1271,2173,3,73.0,2026-03-23
1272,2173,4,88.0,2026-03-23
1273,2175,13,38.0,2025-03-03
1274,2178,1,47.0,2026-04-17
1275,2183,19,46.0,2024-11-26
1276,2185,11,51.0,2026-04-23
1277,2187,7,81.0,2024-07-05
1278,2187,8,73.0,2024-07-05
1279,2188,21,90.0,2024-12-21
1280,2188,22,72.0,2024-12-21
1281,2189,21,45.0,2025-04-23
1282,2192,7,61.0,2026-03-23
1283,2196,13,55.0,2026-04-23
1284,2198,13,50.0,2026-03-08
1285,2199,3,60.0,2025-04-28
1286,2201,7,56.0,2026-02-06
1287,2202,19,48.0,2026-03-20
1288,2202,1,37.0,2026-03-18
1289,2206,21,95.0,2024-12-29
1290,2206,22,80.0,2024-12-29
1291,2209,15,45.0,2025-12-18
1292,2210,5,52.0,2025-05-19
1293,2211,3,38.0,2024-03-31
1294,2213,1,49.0,2024-11-18
1295,2219,9,57.0,2025-09-05
1296,2223,1,97.0,2025-09-22
1297,2223,2,91.0,2025-09-22
1298,2228,7,76.0,2024-11-09
1299,2228,8,98.0,2024-11-09
1300,2228,5,57.0,2024-10-14
1301,2228,1,60.0,2024-10-21
1302,2229,23,83.0,2024-11-08
1303,2229,24,77.0,2024-11-08
1304,2230,21,36.0,2025-11-03
1305,2231,7,58.0,2024-12-14
1306,2231,19,91.0,2025-02-18
1307,2231,20,76.0,2025-02-18
1308,2232,21,99.0,2024-11-03
1309,2232,22,83.0,2024-11-03
1310,2237,23,99.0,2025-08-24
1311,2237,24,95.0,2025-08-24
1312,2238,17,47.0,2025-08-13
1313,2242,7,86.0,2024-08-17
1314,2242,8,88.0,2024-08-17
1315,2244,9,44.0,2026-02-11
1316,2245,23,98.0,2024-03-07
1317,2245,24,83.0,2024-03-07
1318,2246,21,63.0,2024-09-27
1319,2248,23,95.0,2026-01-17
1320,2248,24,79.0,2026-01-17
1321,2252,13,53.0,2026-06-16
1322,2256,17,50.0,2024-03-24
1323,2266,17,56.0,2025-01-09
1324,2268,7,95.0,2024-08-06
1325,2268,8,91.0,2024-08-06
1326,2272,17,80.0,2026-05-14
1327,2272,18,97.0,2026-05-14
1328,2274,19,95.0,2026-01-03
1329,2274,20,74.0,2026-01-03
1330,2276,23,60.0,2024-08-11
1331,2277,1,36.0,2024-03-27
1332,2277,5,72.0,2024-05-11
1333,2277,6,86.0,2024-05-11
1334,2280,11,43.0,2024-04-16
1335,2281,23,93.0,2024-08-11
1336,2281,24,81.0,2024-08-11
1337,2282,17,60.0,2025-03-08
1338,2284,23,51.0,2024-04-17
1339,2284,11,98.0,2024-04-18
1340,2284,12,80.0,2024-04-18
1341,2287,7,73.0,2025-05-10
1342,2287,8,93.0,2025-05-10
1343,2289,19,38.0,2025-10-19
1344,2291,17,40.0,2026-03-26
1345,2297,23,48.0,2024-09-16
1346,2299,21,64.0,2025-06-12
1347,2299,7,89.0,2025-08-08
1348,2299,8,76.0,2025-08-08
1349,2300,3,35.0,2025-10-26
1350,2301,17,72.0,2025-06-27
1351,2301,18,98.0,2025-06-27
1352,2302,23,85.0,2024-08-24
1353,2302,24,86.0,2024-08-24
1354,2304,15,47.0,2026-05-09
1355,2317,23,48.0,2024-03-04
1356,2321,21,35.0,2025-04-23
1357,2322,3,59.0,2025-07-26
1358,2324,1,56.0,2026-03-13
1359,2327,7,48.0,2024-04-28
1360,2328,5,52.0,2025-02-22
1361,2336,7,100.0,2024-07-01
1362,2336,8,88.0,2024-07-01
1363,2340,23,84.0,2024-06-30
1364,2340,24,94.0,2024-06-30
1365,2341,7,64.0,2025-05-30
1366,2344,21,39.0,2025-07-02
1367,2346,1,51.0,2026-03-11
1368,2347,23,43.0,2025-06-19
1369,2348,7,61.0,2024-05-08
1370,2349,5,81.0,2024-12-26
1371,2349,6,81.0,2024-12-26
1372,2350,1,36.0,2024-12-15
1373,2352,1,52.0,2025-02-07
1374,2355,21,89.0,2024-10-22
1375,2355,22,83.0,2024-10-22
1376,2361,3,61.0,2024-02-28
1377,2369,23,49.0,2024-04-07
1378,2375,7,53.0,2025-09-07
1379,2376,19,77.0,2026-05-19
1380,2376,20,89.0,2026-05-19
1381,2379,19,82.0,2024-05-26
1382,2379,20,89.0,2024-05-26
1383,2379,3,94.0,2024-05-22
1384,2379,4,85.0,2024-05-22
1385,2380,17,54.0,2024-02-11
1386,2382,19,45.0,2025-11-28
1387,2383,17,41.0,2025-08-15
1388,2385,23,56.0,2024-08-09
1389,2387,19,46.0,2024-06-12
1390,2389,21,47.0,2024-02-17
1391,2390,7,53.0,2024-05-05
1392,2392,19,56.0,2025-03-26
1393,2395,1,37.0,2025-07-04
1394,2406,3,97.0,2025-09-21
1395,2406,4,88.0,2025-09-21
1396,2407,7,48.0,2024-06-17
1397,2407,19,49.0,2024-07-02
1398,2408,21,75.0,2025-10-08
1399,2408,22,76.0,2025-10-08
1400,2409,7,72.0,2025-07-24
1401,2409,8,82.0,2025-07-24
1402,2409,15,46.0,2025-06-25
1403,2411,1,48.0,2025-05-11
1404,2413,23,94.0,2025-11-16
1405,2413,24,95.0,2025-11-16
1406,2414,19,60.0,2024-11-17
1407,2417,9,83.0,2026-03-16
1408,2417,10,99.0,2026-03-16
1409,2420,19,96.0,2026-05-22
1410,2420,20,87.0,2026-05-22
1411,2424,11,41.0,2025-12-23
1412,2430,19,60.0,2024-12-09
1413,2431,7,44.0,2024-05-02
1414,2432,15,88.0,2026-06-20
1415,2432,16,100.0,2026-06-20
1416,2435,3,100.0,2025-04-01
1417,2435,4,84.0,2025-04-01
1418,2442,23,37.0,2025-02-28
1419,2449,7,50.0,2024-09-26
1420,2455,7,65.0,2024-04-27
1421,2456,7,86.0,2025-04-08
1422,2456,8,99.0,2025-04-08
1423,2458,17,60.0,2026-03-21
1424,2459,15,93.0,2026-06-05
1425,2459,16,75.0,2026-06-05
1426,2460,15,37.0,2026-01-28
1427,2464,3,45.0,2025-07-26
1428,2465,3,35.0,2025-03-07
1429,2466,23,57.0,2024-09-18
1430,2466,21,36.0,2024-09-22
1431,2470,3,78.0,2026-07-08
1432,2470,4,80.0,2026-07-08
1433,2473,21,43.0,2025-03-10
1434,2475,7,35.0,2026-05-07
1435,2477,21,42.0,2024-03-12
1436,2479,5,38.0,2024-10-15
1437,2485,23,98.0,2026-05-17
1438,2485,24,93.0,2026-05-17
1439,2486,5,99.0,2025-03-25
1440,2486,6,72.0,2025-03-25
1441,2487,11,49.0,2025-10-01
1442,2487,15,49.0,2025-09-28
1443,2487,17,90.0,2025-12-01
1444,2487,18,89.0,2025-12-01
1445,2499,5,78.0,2024-05-09
1446,2499,6,82.0,2024-05-09
1447,2500,5,72.0,2024-11-29
1448,2500,6,88.0,2024-11-29
1449,2501,19,88.0,2026-03-27
1450,2501,20,72.0,2026-03-27
1451,2510,21,35.0,2024-03-07
1452,2510,17,59.0,2024-03-03
1453,2511,23,40.0,2025-05-14
1454,2515,19,65.0,2024-08-04
1455,2516,23,35.0,2025-10-23
1456,2517,17,64.0,2026-01-02
1457,2520,3,79.0,2025-08-08
1458,2520,4,97.0,2025-08-08
1459,2525,11,36.0,2024-03-15
1460,2529,21,36.0,2025-09-13
1461,2533,9,36.0,2026-02-05
1462,2535,13,49.0,2025-05-13
1463,2539,15,85.0,2026-04-26
1464,2539,16,77.0,2026-04-26
1465,2545,5,79.0,2025-09-24
1466,2545,6,97.0,2025-09-24
1467,2548,13,39.0,2025-02-20
1468,2550,9,52.0,2026-03-26
1469,2552,7,38.0,2024-05-18
1470,2553,23,60.0,2024-08-26
1471,2557,1,95.0,2024-12-06
1472,2557,2,72.0,2024-12-06
1473,2557,5,75.0,2025-01-16
1474,2557,6,100.0,2025-01-16
1475,2559,1,64.0,2024-11-18
1476,2562,19,87.0,2026-04-17
1477,2562,20,78.0,2026-04-17
1478,2562,15,41.0,2026-02-16
1479,2567,3,35.0,2025-12-22
1480,2567,11,36.0,2026-01-23
1481,2571,21,40.0,2024-11-11
1482,2572,21,72.0,2024-11-27
1483,2572,22,92.0,2024-11-27
1484,2573,7,55.0,2024-10-12
1485,2574,23,48.0,2025-09-30
1486,2575,1,50.0,2024-12-04
1487,2579,5,37.0,2024-11-16
1488,2581,11,44.0,2026-03-10
1489,2582,7,56.0,2024-05-24
1490,2585,13,42.0,2026-01-27
1491,2587,19,59.0,2024-11-01
1492,2588,23,47.0,2024-04-11
1493,2588,7,37.0,2024-04-07
1494,2592,5,100.0,2025-01-10
1495,2592,6,92.0,2025-01-10
1496,2592,23,48.0,2025-01-05
1497,2594,19,46.0,2024-10-14
1498,2596,11,82.0,2025-01-08
1499,2596,12,72.0,2025-01-08
1500,2598,5,35.0,2024-09-25
1501,2600,21,72.0,2025-05-11
1502,2600,22,88.0,2025-05-11
1503,2603,19,35.0,2025-05-21
1504,2605,1,40.0,2025-12-14
1505,2605,21,52.0,2026-01-08
1506,2613,3,35.0,2025-07-14
1507,2613,23,75.0,2025-09-02
1508,2613,24,79.0,2025-09-02
1509,2614,17,51.0,2025-02-19
1510,2616,17,63.0,2025-06-20
1511,2620,23,46.0,2024-04-09
1512,2625,19,96.0,2024-12-15
1513,2625,20,87.0,2024-12-15
1514,2626,11,60.0,2025-01-24
1515,2626,3,93.0,2025-02-03
1516,2626,4,98.0,2025-02-03
1517,2631,17,53.0,2025-04-12
1518,2633,19,50.0,2025-12-20
1519,2635,19,86.0,2024-12-30
1520,2635,20,84.0,2024-12-30
1521,2635,7,63.0,2024-11-13
1522,2643,5,98.0,2025-02-19
1523,2643,6,82.0,2025-02-19
1524,2644,5,65.0,2026-01-06
1525,2645,19,72.0,2026-01-24
1526,2645,20,83.0,2026-01-24
1527,2646,1,45.0,2024-10-31
1528,2652,19,46.0,2025-03-20
1529,2653,1,35.0,2025-02-26
1530,2657,7,93.0,2026-06-25
1531,2657,8,87.0,2026-06-25
1532,2658,9,58.0,2025-02-07
1533,2661,23,55.0,2024-07-11
1534,2662,7,57.0,2024-06-01
1535,2664,17,87.0,2025-11-24
1536,2664,18,76.0,2025-11-24
1537,2664,9,86.0,2025-11-08
1538,2664,10,92.0,2025-11-08
1539,2667,13,56.0,2026-04-03
1540,2674,17,48.0,2026-05-17
1541,2676,3,35.0,2025-03-26
1542,2681,11,36.0,2026-05-22
1543,2683,9,96.0,2024-05-03
1544,2683,10,72.0,2024-05-03
1545,2685,13,56.0,2026-03-28
1546,2687,15,56.0,2026-04-22
1547,2688,7,65.0,2024-04-29
1548,2690,9,48.0,2025-06-06
1549,2692,21,47.0,2024-02-11
1550,2692,5,46.0,2024-01-10
1551,2694,1,41.0,2025-02-17
