progress_id,student_id,lesson_id,completion_percentage,last_accessed
821,208,2,100.0,2026-02-05
822,208,3,100.0,2026-02-12
823,208,4,100.0,2026-01-31
824,208,5,100.0,2026-02-08
825,208,6,100.0,2026-02-08
826,208,7,100.0,2026-02-22
827,208,8,100.0,2026-01-31
828,208,9,100.0,2026-02-22
829,208,10,100.0,2026-02-01
830,209,31,100.0,2024-08-29
831,209,32,50.0,2024-09-07
832,209,33,50.0,2024-09-07
833,209,34,100.0,2024-09-03
834,209,35,50.0,2024-08-30
835,209,36,50.0,2024-09-04
836,210,31,100.0,2024-05-11
837,210,32,100.0,2024-05-12
838,211,103,100.0,2024-03-02
839,212,94,100.0,2025-10-20
840,212,95,50.0,2025-10-24
841,212,96,100.0,2025-10-24
842,212,97,100.0,2025-10-28
843,212,98,50.0,2025-10-21
844,212,99,100.0,2025-10-22
845,212,100,50.0,2025-10-27
846,212,103,100.0,2025-09-30
847,212,104,100.0,2025-09-30
848,212,111,50.0,2025-10-16
849,212,112,100.0,2025-10-23
850,212,113,50.0,2025-10-21
851,212,114,50.0,2025-10-23
852,213,42,100.0,2025-02-09
853,213,23,100.0,2025-02-25
854,213,24,100.0,2025-03-13
855,213,25,100.0,2025-03-13
856,213,26,100.0,2025-03-09
857,213,27,100.0,2025-02-28
858,213,28,100.0,2025-03-03
859,213,29,100.0,2025-03-17
860,213,30,100.0,2025-02-27
861,213,11,100.0,2025-02-23
862,214,31,50.0,2025-02-14
863,214,32,100.0,2025-02-11
864,214,33,100.0,2025-02-18
865,214,34,50.0,2025-02-14
866,214,35,100.0,2025-02-09
867,214,36,100.0,2025-02-15
868,215,31,100.0,2024-10-12
869,215,32,100.0,2024-09-28
870,215,33,100.0,2024-09-26
871,215,34,100.0,2024-10-14
872,215,35,100.0,2024-10-14
873,215,36,100.0,2024-10-09
874,215,37,100.0,2024-10-06
875,215,38,100.0,2024-10-03
876,215,39,100.0,2024-09-29
877,215,40,100.0,2024-10-02
878,215,41,100.0,2024-10-12
879,216,23,50.0,2026-01-13
880,216,24,100.0,2026-01-23
881,216,25,50.0,2026-01-10
882,216,26,50.0,2026-01-10
883,216,27,50.0,2026-01-19
884,216,28,50.0,2026-01-21
885,217,31,100.0,2025-09-27
886,217,23,100.0,2025-10-13
887,217,24,100.0,2025-10-09
888,217,25,50.0,2025-09-30
889,217,103,100.0,2025-09-05
890,218,94,100.0,2024-11-08
891,219,103,100.0,2024-09-21
892,220,1,100.0,2024-09-18
893,221,42,100.0,2026-02-01
894,221,43,100.0,2026-02-03
895,221,1,50.0,2026-01-17
896,221,2,100.0,2026-01-17
897,221,3,100.0,2026-01-12
898,226,1,50.0,2026-01-15
899,226,2,100.0,2026-01-13
900,226,3,100.0,2026-01-21
901,226,4,100.0,2026-01-20
902,226,5,100.0,2026-01-14
903,226,6,50.0,2026-01-20
904,226,7,100.0,2026-01-22
905,226,53,100.0,2025-12-17
906,226,54,100.0,2025-12-17
907,227,31,50.0,2025-10-17
908,227,32,50.0,2025-10-13
909,227,33,50.0,2025-10-17
910,227,34,100.0,2025-10-23
911,227,35,100.0,2025-10-14
912,227,11,100.0,2025-10-22
913,227,53,50.0,2025-11-17
914,227,54,50.0,2025-11-25
915,227,55,100.0,2025-11-12
916,227,56,100.0,2025-11-19
917,227,57,50.0,2025-11-14
918,227,58,100.0,2025-11-21
919,227,59,100.0,2025-11-21
920,227,60,50.0,2025-11-22
921,228,66,100.0,2025-05-17
922,229,1,100.0,2024-12-03
923,229,2,100.0,2024-12-04
924,229,3,100.0,2024-12-06
925,229,4,100.0,2024-12-04
926,229,103,100.0,2024-11-06
927,229,104,100.0,2024-11-05
928,230,53,100.0,2025-06-29
929,230,54,100.0,2025-06-29
930,231,111,100.0,2024-07-17
931,233,94,100.0,2025-05-08
932,233,95,100.0,2025-05-08
933,234,103,100.0,2024-02-22
934,234,85,100.0,2024-03-01
935,234,86,100.0,2024-03-01
936,235,94,100.0,2024-11-19
937,235,95,100.0,2024-11-19
938,235,96,100.0,2024-11-12
939,235,97,50.0,2024-11-14
940,239,103,100.0,2026-02-06
941,239,104,100.0,2026-02-06
942,241,11,100.0,2025-04-04
943,244,94,100.0,2024-08-10
944,244,95,100.0,2024-08-11
945,244,96,100.0,2024-08-21
946,244,97,100.0,2024-08-15
947,244,98,100.0,2024-08-15
948,244,99,100.0,2024-08-21
949,244,100,100.0,2024-08-20
950,244,101,100.0,2024-08-21
951,244,102,100.0,2024-08-21
952,244,31,100.0,2024-08-02
953,244,32,100.0,2024-08-02
954,244,111,50.0,2024-07-26
955,244,112,50.0,2024-07-29
956,244,113,100.0,2024-07-29
957,244,114,100.0,2024-07-26
958,244,115,50.0,2024-07-28
959,244,116,100.0,2024-07-30
960,244,117,50.0,2024-07-30
961,244,118,100.0,2024-08-01
962,244,119,100.0,2024-08-09
963,244,120,50.0,2024-08-07
964,244,121,50.0,2024-08-05
965,244,122,100.0,2024-07-28
966,245,1,100.0,2024-10-20
967,245,2,100.0,2024-10-20
968,248,31,100.0,2025-04-04
969,248,32,100.0,2025-04-02
970,248,103,100.0,2025-04-12
971,248,104,50.0,2025-04-12
972,248,105,100.0,2025-04-12
973,248,106,100.0,2025-04-18
974,248,85,100.0,2025-04-28
975,248,86,50.0,2025-04-30
976,248,87,100.0,2025-04-24
977,248,88,50.0,2025-05-05
978,248,89,50.0,2025-05-04
979,248,90,50.0,2025-05-02
980,248,91,100.0,2025-05-07
981,249,42,100.0,2024-03-16
982,249,43,100.0,2024-03-16
983,249,44,100.0,2024-03-21
984,249,45,100.0,2024-03-12
985,249,46,50.0,2024-03-11
986,249,47,50.0,2024-03-12
987,249,48,100.0,2024-03-08
988,249,49,50.0,2024-03-10
989,250,23,50.0,2025-03-30
990,250,24,100.0,2025-03-16
991,250,25,50.0,2025-03-28
992,250,26,50.0,2025-03-17
993,252,1,50.0,2025-02-01
994,252,2,100.0,2025-01-27
995,252,3,50.0,2025-01-31
996,252,4,50.0,2025-01-28
997,252,5,50.0,2025-01-30
998,252,6,100.0,2025-01-22
999,252,7,50.0,2025-01-28
1000,253,31,100.0,2026-01-09
1001,253,11,100.0,2026-01-20
1002,254,111,100.0,2026-01-24
1003,254,112,100.0,2026-01-26
1004,255,103,100.0,2025-05-01
1005,255,104,100.0,2025-06-05
1006,255,105,100.0,2025-05-19
1007,255,106,100.0,2025-05-12
1008,255,107,100.0,2025-05-30
1009,255,108,100.0,2025-06-04
1010,255,109,100.0,2025-06-03
1011,255,110,100.0,2025-05-08
1012,257,94,100.0,2025-07-08
1013,257,95,100.0,2025-07-08
1014,259,31,50.0,2024-05-28
1015,259,32,50.0,2024-05-14
1016,259,33,50.0,2024-05-19
1017,259,34,50.0,2024-05-18
1018,259,35,100.0,2024-05-16
1019,259,36,100.0,2024-05-16
1020,260,74,100.0,2025-10-19
1021,260,75,100.0,2025-10-19
1022,261,103,100.0,2025-03-03
1023,261,104,100.0,2025-03-02
1024,261,85,100.0,2025-02-17
1025,261,86,100.0,2025-02-15
1026,262,94,100.0,2024-06-20
1027,262,31,50.0,2024-05-30
1028,262,32,50.0,2024-06-06
1029,262,33,50.0,2024-05-27
1030,262,34,100.0,2024-06-11
1031,262,35,50.0,2024-06-05
1032,262,36,100.0,2024-05-31
1033,262,37,100.0,2024-06-03
1034,262,38,100.0,2024-06-09
1035,262,39,50.0,2024-06-11
1036,264,23,100.0,2025-04-17
1037,264,24,100.0,2025-04-03
1038,264,25,100.0,2025-04-24
1039,264,26,100.0,2025-04-04
1040,264,27,100.0,2025-04-06
1041,264,28,100.0,2025-04-23
1042,264,29,100.0,2025-04-13
1043,264,30,100.0,2025-04-06
1044,266,31,100.0,2025-08-16
1045,266,32,100.0,2025-08-16
1046,266,33,50.0,2025-08-08
1047,266,34,100.0,2025-08-06
1048,266,35,100.0,2025-08-17
1049,266,36,100.0,2025-08-12
1050,266,37,100.0,2025-08-19
1051,266,38,100.0,2025-08-06
1052,266,39,50.0,2025-08-05
1053,267,111,100.0,2025-04-16
1054,267,112,100.0,2025-04-14
1055,267,113,100.0,2025-03-21
1056,267,114,100.0,2025-04-10
1057,267,115,100.0,2025-03-15
1058,267,116,100.0,2025-03-28
1059,267,117,100.0,2025-03-15
1060,267,118,100.0,2025-03-11
1061,267,119,100.0,2025-03-17
1062,267,120,100.0,2025-03-28
1063,267,121,100.0,2025-04-07
1064,267,122,100.0,2025-04-08
1065,267,123,100.0,2025-04-01
1066,267,124,100.0,2025-03-27
1067,267,125,100.0,2025-03-30
1068,268,103,100.0,2024-11-05
1069,268,104,50.0,2024-10-27
1070,268,105,50.0,2024-10-26
1071,268,106,100.0,2024-11-06
1072,268,107,100.0,2024-11-04
1073,269,94,100.0,2026-04-08
1074,269,95,100.0,2026-04-06
1075,269,11,100.0,2026-04-23
1076,269,12,100.0,2026-04-21
1077,272,74,100.0,2025-05-04
1078,273,11,100.0,2026-03-02
1079,273,85,100.0,2026-03-08
1080,274,103,100.0,2025-08-21
1081,275,1,100.0,2024-11-04
1082,275,2,100.0,2024-11-04
1083,276,94,100.0,2025-09-30
1084,277,66,50.0,2025-06-02
1085,277,67,50.0,2025-05-30
1086,277,68,50.0,2025-05-25
1087,277,69,50.0,2025-06-06
1088,277,70,50.0,2025-06-03
1089,277,103,50.0,2025-07-08
1090,277,104,50.0,2025-06-26
1091,277,105,100.0,2025-06-24
1092,279,1,100.0,2024-09-24
1093,280,85,100.0,2025-07-31
1094,280,23,100.0,2025-08-11
1095,281,1,100.0,2024-12-04
1096,282,85,100.0,2026-03-27
1097,282,86,100.0,2026-03-29
1098,283,31,100.0,2024-08-26
1099,283,32,100.0,2024-08-28
1100,283,33,100.0,2024-09-08
1101,283,34,100.0,2024-09-05
1102,283,35,50.0,2024-08-28
1103,286,74,100.0,2025-05-29
1104,286,75,100.0,2025-05-28
1105,286,1,100.0,2025-06-04
1106,287,74,100.0,2026-01-11
1107,287,75,100.0,2026-02-27
1108,287,76,100.0,2026-01-28
1109,287,77,100.0,2026-02-19
1110,287,78,100.0,2026-01-29
1111,287,79,100.0,2026-01-20
1112,287,80,100.0,2026-01-10
1113,287,81,100.0,2026-02-24
1114,287,82,100.0,2026-01-13
1115,287,83,100.0,2026-02-13
1116,287,84,100.0,2026-01-29
1117,290,31,100.0,2024-07-31
1118,290,94,100.0,2024-08-31
1119,290,1,100.0,2024-08-30
1120,290,2,100.0,2024-08-29
1121,290,3,100.0,2024-09-22
1122,290,4,100.0,2024-09-17
1123,290,5,100.0,2024-08-29
1124,290,6,100.0,2024-09-08
1125,290,7,100.0,2024-09-15
1126,290,8,100.0,2024-09-27
1127,290,9,100.0,2024-09-01
1128,290,10,100.0,2024-09-03
1129,291,53,100.0,2025-08-07
1130,291,54,100.0,2025-08-23
1131,291,55,100.0,2025-08-15
1132,291,56,100.0,2025-09-01
1133,291,57,100.0,2025-08-11
1134,291,58,100.0,2025-08-09
1135,291,59,100.0,2025-08-10
1136,291,60,100.0,2025-08-15
1137,291,61,100.0,2025-08-21
1138,291,62,100.0,2025-08-07
1139,291,63,100.0,2025-08-21
1140,291,64,100.0,2025-08-18
1141,291,65,100.0,2025-08-16
1142,292,53,100.0,2025-11-05
1143,292,54,100.0,2025-12-12
1144,292,55,100.0,2025-12-18
1145,292,56,100.0,2025-11-09
1146,292,57,100.0,2025-11-11
1147,292,58,100.0,2025-12-22
1148,292,59,100.0,2025-12-17
1149,292,60,100.0,2025-11-04
1150,292,61,100.0,2025-12-05
1151,292,62,100.0,2025-12-19
1152,292,63,100.0,2025-12-20
1153,292,64,100.0,2025-11-08
1154,292,65,100.0,2025-12-23
1155,292,94,100.0,2025-10-29
1156,292,95,100.0,2025-10-28
1157,292,11,100.0,2025-11-22
1158,292,12,100.0,2025-11-20
1159,292,13,100.0,2025-11-23
1160,292,14,100.0,2025-12-02
1161,292,15,100.0,2025-11-21
1162,292,16,100.0,2025-12-01
1163,292,17,100.0,2025-11-27
1164,292,18,100.0,2025-11-23
1165,292,19,100.0,2025-11-30
1166,292,20,100.0,2025-12-02
1167,292,21,100.0,2025-11-24
1168,292,22,100.0,2025-12-03
1169,293,23,100.0,2025-12-15
1170,293,24,50.0,2025-12-28
1171,293,25,50.0,2025-12-19
1172,293,26,50.0,2025-12-24
1173,294,1,100.0,2025-07-03
1174,294,31,100.0,2025-08-15
1175,295,31,100.0,2026-01-29
1176,295,23,100.0,2026-01-16
1177,295,24,100.0,2026-01-14
1178,298,111,100.0,2026-03-17
1179,299,111,100.0,2025-03-24
1180,299,112,100.0,2025-03-24
1181,299,113,50.0,2025-03-19
1182,299,114,100.0,2025-03-19
1183,299,115,100.0,2025-03-14
1184,299,116,50.0,2025-03-12
1185,299,117,100.0,2025-03-12
1186,299,118,50.0,2025-03-20
1187,299,119,100.0,2025-03-25
1188,299,120,100.0,2025-03-16
1189,300,103,100.0,2025-01-05
1190,300,104,50.0,2024-12-31
1191,300,105,100.0,2024-12-24
1192,302,31,100.0,2024-02-12
1193,302,32,100.0,2024-02-12
1194,302,85,100.0,2024-02-24
1195,302,86,100.0,2024-03-03
1196,302,87,100.0,2024-02-25
1197,302,88,100.0,2024-02-22
1198,302,89,100.0,2024-02-26
1199,302,90,50.0,2024-03-04
1200,302,91,50.0,2024-02-25
1201,304,94,100.0,2024-09-11
1202,304,95,100.0,2024-09-17
1203,304,96,100.0,2024-09-07
1204,304,97,100.0,2024-09-05
1205,304,98,100.0,2024-09-05
1206,304,99,100.0,2024-09-25
1207,304,100,100.0,2024-10-02
1208,304,101,100.0,2024-09-12
1209,304,102,100.0,2024-09-30
1210,304,31,50.0,2024-08-25
1211,304,32,50.0,2024-08-22
1212,304,33,100.0,2024-08-19
1213,304,34,100.0,2024-08-18
1214,304,35,100.0,2024-08-12
1215,304,36,50.0,2024-08-14
1216,304,1,100.0,2024-09-25
1217,304,2,100.0,2024-09-06
1218,304,3,100.0,2024-10-08
1219,304,4,100.0,2024-09-28
1220,304,5,100.0,2024-09-11
1221,304,6,100.0,2024-09-21
1222,304,7,100.0,2024-10-05
1223,304,8,100.0,2024-09-20
1224,304,9,100.0,2024-09-07
1225,304,10,100.0,2024-09-19
1226,307,31,50.0,2024-05-26
1227,307,32,50.0,2024-05-31
1228,307,33,100.0,2024-06-02
1229,307,34,100.0,2024-05-25
1230,307,35,100.0,2024-05-26
1231,307,36,100.0,2024-05-22
1232,307,37,100.0,2024-06-03
1233,307,38,100.0,2024-05-29
1234,307,39,50.0,2024-05-21
1235,308,53,100.0,2025-06-02
1236,309,31,100.0,2024-01-07
1237,309,32,100.0,2024-01-09
1238,309,103,100.0,2024-01-30
1239,309,104,100.0,2024-01-28
1240,310,94,100.0,2024-06-19
1241,310,95,100.0,2024-06-19
1242,310,111,100.0,2024-06-24
1243,310,112,100.0,2024-08-06
1244,310,113,100.0,2024-06-17
1245,310,114,100.0,2024-07-22
1246,310,115,100.0,2024-07-05
1247,310,116,100.0,2024-07-05
1248,310,117,100.0,2024-07-13
1249,310,118,100.0,2024-07-01
1250,310,119,100.0,2024-06-25
1251,310,120,100.0,2024-07-24
1252,310,121,100.0,2024-07-27
1253,310,122,100.0,2024-08-04
1254,310,123,100.0,2024-06-24
1255,310,124,100.0,2024-07-17
1256,310,125,100.0,2024-06-19
1257,311,1,100.0,2026-04-08
1258,311,94,50.0,2026-05-12
1259,311,95,50.0,2026-05-09
1260,311,96,100.0,2026-05-12
1261,311,97,100.0,2026-04-29
1262,311,98,100.0,2026-05-05
1263,311,99,100.0,2026-05-12
1264,311,23,100.0,2026-04-22
1265,311,24,100.0,2026-04-22
1266,312,42,100.0,2024-04-13
1267,312,43,100.0,2024-04-19
1268,312,44,100.0,2024-04-02
1269,312,45,100.0,2024-04-25
1270,312,46,100.0,2024-03-23
1271,312,47,100.0,2024-04-28
1272,312,48,100.0,2024-04-14
1273,312,49,100.0,2024-03-27
1274,312,50,100.0,2024-04-13
1275,312,51,100.0,2024-04-20
1276,312,52,100.0,2024-04-18
1277,313,23,50.0,2025-11-01
1278,313,24,50.0,2025-11-01
1279,313,25,50.0,2025-10-31
1280,313,26,100.0,2025-10-30
1281,313,27,50.0,2025-10-29
1282,313,28,100.0,2025-11-07
1283,313,74,50.0,2025-11-27
1284,313,75,50.0,2025-11-25
1285,313,76,50.0,2025-11-13
1286,313,77,100.0,2025-11-17
1287,313,78,100.0,2025-11-15
1288,313,79,100.0,2025-11-20
1289,313,80,100.0,2025-11-19
1290,313,81,50.0,2025-11-23
1291,313,82,50.0,2025-11-15
1292,313,53,100.0,2025-10-27
1293,316,74,100.0,2026-04-30
1294,316,75,50.0,2026-05-08
1295,316,76,50.0,2026-05-12
1296,316,77,100.0,2026-05-15
1297,316,78,50.0,2026-05-01
1298,317,11,100.0,2024-03-26
1299,317,12,100.0,2024-03-26
1300,317,13,100.0,2024-04-09
1301,317,14,100.0,2024-04-03
1302,317,15,100.0,2024-04-07
1303,317,16,100.0,2024-03-28
1304,317,17,100.0,2024-04-03
1305,317,18,100.0,2024-03-26
1306,317,19,100.0,2024-04-08
1307,317,20,100.0,2024-03-30
1308,317,21,100.0,2024-04-09
1309,317,22,100.0,2024-04-08
1310,317,85,100.0,2024-03-08
1311,319,66,50.0,2026-03-29
1312,319,67,100.0,2026-03-31
1313,319,68,100.0,2026-04-09
1314,319,69,100.0,2026-04-02
1315,319,70,50.0,2026-04-02
1316,319,71,50.0,2026-04-07
1317,320,53,100.0,2024-02-22
1318,322,31,100.0,2024-05-26
1319,322,32,100.0,2024-06-07
1320,322,33,100.0,2024-05-26
1321,322,34,100.0,2024-06-07
1322,322,35,100.0,2024-06-10
1323,322,36,100.0,2024-05-31
1324,322,37,100.0,2024-06-09
1325,322,38,100.0,2024-05-30
1326,322,39,100.0,2024-06-09
1327,322,40,100.0,2024-05-28
1328,322,41,100.0,2024-06-12
1329,323,74,100.0,2025-10-31
1330,323,75,100.0,2025-11-01
1331,324,31,100.0,2025-04-17
1332,324,32,100.0,2025-04-08
1333,324,33,100.0,2025-04-08
1334,324,34,100.0,2025-04-07
1335,324,35,100.0,2025-04-09
1336,324,36,100.0,2025-04-11
1337,324,37,100.0,2025-04-16
1338,324,38,100.0,2025-04-07
1339,324,39,100.0,2025-04-16
1340,324,40,100.0,2025-04-04
1341,324,41,100.0,2025-04-12
1342,327,31,100.0,2024-05-07
1343,327,32,100.0,2024-05-07
1344,328,111,100.0,2025-01-18
1345,328,1,100.0,2025-02-18
1346,328,2,100.0,2025-02-07
1347,328,3,50.0,2025-02-08
1348,328,4,50.0,2025-02-10
1349,328,5,50.0,2025-02-08
1350,328,6,50.0,2025-02-12
1351,329,103,50.0,2024-11-05
1352,329,104,100.0,2024-11-12
1353,329,105,50.0,2024-11-11
1354,329,106,50.0,2024-11-09
1355,329,107,100.0,2024-11-10
1356,330,1,100.0,2024-09-06
1357,332,42,100.0,2026-01-15
1358,333,23,100.0,2024-04-09
1359,333,24,100.0,2024-04-09
1360,336,85,100.0,2025-05-19
1361,336,86,100.0,2025-05-20
1362,336,31,100.0,2025-05-20
1363,336,32,100.0,2025-05-18
1364,337,111,100.0,2025-08-02
1365,337,112,100.0,2025-07-31
1366,337,113,100.0,2025-07-30
1367,337,114,50.0,2025-07-26
1368,337,115,100.0,2025-08-02
1369,339,103,100.0,2026-02-25
1370,339,104,100.0,2026-02-24
1371,341,31,100.0,2024-07-28
1372,341,32,100.0,2024-07-29
1373,341,111,100.0,2024-07-29
1374,342,31,100.0,2024-06-27
1375,342,111,50.0,2024-06-21
1376,342,112,50.0,2024-07-01
1377,342,113,50.0,2024-06-27
1378,342,114,50.0,2024-06-25
1379,342,115,100.0,2024-06-29
1380,342,116,50.0,2024-06-23
1381,342,117,50.0,2024-07-01
1382,344,66,100.0,2026-01-23
1383,345,111,100.0,2024-08-05
1384,345,112,100.0,2024-08-07
1385,345,113,50.0,2024-08-09
1386,345,114,100.0,2024-08-09
1387,345,115,50.0,2024-08-01
1388,345,94,100.0,2024-08-30
1389,345,95,100.0,2024-09-03
1390,345,96,50.0,2024-08-27
1391,345,97,50.0,2024-09-04
1392,345,98,100.0,2024-08-31
1393,345,99,100.0,2024-08-28
1394,345,100,50.0,2024-09-01
1395,346,53,100.0,2025-12-20
1396,347,53,100.0,2025-02-24
1397,347,66,100.0,2025-02-17
1398,347,23,100.0,2025-03-08
1399,347,24,100.0,2025-03-05
1400,347,25,100.0,2025-02-27
1401,347,26,100.0,2025-03-07
1402,347,27,100.0,2025-02-24
1403,347,28,100.0,2025-03-28
1404,347,29,100.0,2025-03-20
1405,347,30,100.0,2025-03-07
1406,348,94,100.0,2024-10-14
1407,348,111,100.0,2024-10-27
1408,348,112,100.0,2024-10-27
1409,350,31,50.0,2025-08-17
1410,350,32,100.0,2025-08-23
1411,350,33,50.0,2025-08-21
1412,350,34,100.0,2025-08-20
1413,350,35,50.0,2025-08-14
1414,350,66,100.0,2025-07-17
1415,350,67,100.0,2025-07-16
1416,351,103,100.0,2024-12-13
1417,351,104,100.0,2024-12-09
1418,351,105,100.0,2024-12-01
1419,351,106,100.0,2024-12-06
1420,351,107,100.0,2024-12-02
1421,351,108,100.0,2024-12-14
1422,351,109,100.0,2024-12-10
1423,351,110,100.0,2024-12-15
1424,351,1,100.0,2024-12-03
1425,351,2,50.0,2024-12-07
1426,351,3,100.0,2024-12-12
1427,351,4,50.0,2024-12-09
1428,351,5,50.0,2024-11-27
1429,351,6,100.0,2024-12-09
1430,351,7,100.0,2024-12-01
1431,351,8,50.0,2024-12-08
1432,353,31,100.0,2024-06-01
1433,353,32,100.0,2024-05-31
1434,354,23,50.0,2026-04-22
1435,354,24,50.0,2026-04-28
1436,354,25,50.0,2026-04-20
1437,354,26,50.0,2026-04-28
1438,354,1,100.0,2026-04-19
1439,355,42,100.0,2026-03-10
1440,355,94,100.0,2026-02-12
1441,356,74,100.0,2025-07-14
1442,356,75,100.0,2025-07-14
1443,357,103,100.0,2025-06-08
1444,357,104,100.0,2025-06-07
1445,358,103,100.0,2025-05-25
1446,358,104,100.0,2025-06-04
1447,358,105,50.0,2025-06-05
1448,358,106,100.0,2025-05-31
1449,358,107,50.0,2025-05-27
1450,358,108,100.0,2025-06-03
1451,358,53,50.0,2025-07-05
1452,358,54,50.0,2025-07-05
1453,358,55,50.0,2025-07-10
1454,358,11,100.0,2025-06-20
1455,358,12,100.0,2025-07-18
1456,358,13,100.0,2025-07-21
1457,358,14,100.0,2025-07-19
1458,358,15,100.0,2025-07-10
1459,358,16,100.0,2025-06-30
1460,358,17,100.0,2025-07-24
1461,358,18,100.0,2025-07-24
1462,358,19,100.0,2025-06-22
1463,358,20,100.0,2025-07-15
1464,358,21,100.0,2025-07-05
1465,358,22,100.0,2025-07-29
1466,359,103,100.0,2026-01-14
1467,362,94,100.0,2025-07-19
1468,362,95,50.0,2025-07-20
1469,362,96,50.0,2025-07-22
1470,362,97,100.0,2025-07-11
1471,362,98,100.0,2025-07-16
1472,362,99,50.0,2025-07-18
1473,363,74,100.0,2025-11-16
1474,363,75,100.0,2025-11-17
1475,363,66,100.0,2025-12-20
1476,363,67,50.0,2025-12-14
1477,363,68,50.0,2025-12-13
1478,364,111,100.0,2024-03-16
1479,365,103,100.0,2025-01-30
1480,365,104,100.0,2025-01-28
1481,367,103,100.0,2026-06-11
1482,367,104,100.0,2026-05-24
1483,367,105,100.0,2026-05-26
1484,367,106,100.0,2026-05-31
1485,367,107,100.0,2026-04-21
1486,367,108,100.0,2026-04-26
1487,367,109,100.0,2026-05-30
1488,367,110,100.0,2026-06-10
1489,369,31,100.0,2024-05-30
1490,369,32,100.0,2024-06-02
1491,369,33,100.0,2024-05-19
1492,369,34,100.0,2024-05-24
1493,369,35,100.0,2024-05-27
1494,369,36,50.0,2024-05-19
1495,369,37,100.0,2024-05-31
1496,369,38,50.0,2024-06-02
1497,369,39,100.0,2024-05-28
1498,369,40,50.0,2024-06-01
1499,371,31,100.0,2024-08-03
1500,371,32,100.0,2024-08-03
1501,372,31,50.0,2024-07-13
1502,372,32,50.0,2024-07-18
1503,372,33,100.0,2024-07-12
1504,373,85,100.0,2025-02-19
1505,373,86,100.0,2025-02-19
1506,373,31,100.0,2025-03-03
1507,374,94,50.0,2024-04-12
1508,374,95,100.0,2024-04-16
1509,374,96,100.0,2024-04-14
1510,374,97,100.0,2024-04-11
1511,374,98,100.0,2024-04-08
1512,374,99,100.0,2024-04-21
1513,374,100,50.0,2024-04-13
1514,375,53,100.0,2026-06-17
1515,375,54,100.0,2026-06-30
1516,375,55,100.0,2026-05-24
1517,375,56,100.0,2026-07-04
1518,375,57,100.0,2026-07-04
1519,375,58,100.0,2026-05-27
1520,375,59,100.0,2026-06-13
1521,375,60,100.0,2026-06-20
1522,375,61,100.0,2026-06-02
1523,375,62,100.0,2026-05-10
1524,375,63,100.0,2026-06-13
1525,375,64,100.0,2026-05-25
1526,375,65,100.0,2026-05-09
1527,376,53,100.0,2024-03-03
1528,377,111,100.0,2025-05-01
1529,377,112,100.0,2025-04-23
1530,377,113,100.0,2025-04-21
1531,377,114,100.0,2025-05-06
1532,377,115,100.0,2025-04-30
1533,377,116,100.0,2025-04-25
1534,377,117,100.0,2025-05-07
1535,377,118,100.0,2025-04-29
1536,377,119,100.0,2025-04-23
1537,377,120,100.0,2025-04-25
1538,377,121,100.0,2025-05-05
1539,377,122,100.0,2025-04-29
1540,377,123,100.0,2025-05-01
1541,377,124,100.0,2025-04-24
1542,377,125,100.0,2025-04-22
1543,379,53,100.0,2024-04-06
1544,379,54,100.0,2024-03-15
1545,379,55,100.0,2024-03-16
1546,379,56,100.0,2024-04-04
1547,379,57,100.0,2024-03-06
1548,379,58,100.0,2024-03-12
1549,379,59,100.0,2024-02-28
1550,379,60,100.0,2024-03-18
1551,379,61,100.0,2024-03-14
1552,379,62,100.0,2024-03-24
1553,379,63,100.0,2024-03-14
1554,379,64,100.0,2024-03-11
1555,379,65,100.0,2024-04-01
1556,379,94,100.0,2024-03-08
1557,379,95,100.0,2024-04-08
1558,379,96,100.0,2024-03-20
1559,379,97,100.0,2024-03-24
1560,379,98,100.0,2024-04-07
1561,379,99,100.0,2024-03-10
1562,379,100,100.0,2024-03-20
1563,379,101,100.0,2024-03-10
1564,379,102,100.0,2024-03-05
1565,380,103,100.0,2025-04-20
1566,380,104,100.0,2025-04-21
1567,380,66,100.0,2025-04-24
1568,380,67,100.0,2025-04-23
1569,383,1,100.0,2025-05-26
1570,383,94,100.0,2025-05-17
1571,383,11,100.0,2025-06-21
1572,383,12,50.0,2025-06-14
1573,383,13,50.0,2025-06-20
1574,383,14,100.0,2025-06-22
1575,383,15,50.0,2025-06-08
1576,383,16,100.0,2025-06-23
1577,383,17,50.0,2025-06-12
1578,383,18,50.0,2025-06-13
1579,383,19,100.0,2025-06-21
1580,383,20,100.0,2025-06-16
1581,384,31,100.0,2025-06-04
1582,384,32,100.0,2025-06-04
1583,387,23,100.0,2024-10-21
1584,388,42,100.0,2026-05-08
1585,389,11,50.0,2026-02-02
1586,389,12,100.0,2026-01-23
1587,389,13,100.0,2026-01-27
1588,389,14,50.0,2026-01-26
1589,389,15,100.0,2026-01-24
1590,389,16,100.0,2026-02-05
1591,389,17,50.0,2026-02-04
1592,389,18,100.0,2026-01-23
1593,389,19,100.0,2026-02-04
1594,390,11,100.0,2025-12-09
1595,391,11,100.0,2026-04-24
1596,391,12,100.0,2026-04-26
1597,392,94,100.0,2024-09-16
1598,393,94,100.0,2024-06-04
1599,393,95,100.0,2024-06-04
1600,394,103,100.0,2024-02-27
1601,394,104,100.0,2024-02-28
1602,394,53,100.0,2024-03-17
1603,394,54,100.0,2024-03-11
1604,394,55,100.0,2024-02-24
1605,394,56,100.0,2024-02-24
